,latitude,longitude,confidence,satellite,acq_date,daynight
1869,22.41512,80.39622,58,A,2023-11-08,D
1870,22.40679,79.65945,58,A,2023-11-08,D
1871,22.4138,79.63234,72,A,2023-11-08,D
1872,22.41219,79.61948,73,A,2023-11-08,D
1873,22.66887,78.1267,64,A,2023-11-08,D
1874,22.65798,77.70232,51,A,2023-11-08,D
1875,22.71661,78.00362,61,A,2023-11-08,D
1876,22.68881,77.79292,75,A,2023-11-08,D
1877,22.85021,78.55949,56,A,2023-11-08,D
1878,22.84879,78.54816,60,A,2023-11-08,D
1879,22.71696,77.52995,65,A,2023-11-08,D
1880,23.05165,79.95926,52,A,2023-11-08,D
1881,22.85047,77.96645,72,A,2023-11-08,D
1882,22.83349,77.83952,58,A,2023-11-08,D
1883,22.94448,78.34414,51,A,2023-11-08,D
1884,22.95348,77.57408,66,A,2023-11-08,D
1885,23.41286,80.01154,53,A,2023-11-08,D
1886,23.41854,79.968,73,A,2023-11-08,D
1887,23.4169,79.95404,75,A,2023-11-08,D
1888,23.43576,80.0227,78,A,2023-11-08,D
1889,23.4341,80.00861,79,A,2023-11-08,D
1890,23.48005,79.98109,60,A,2023-11-08,D
1891,23.47843,79.967,54,A,2023-11-08,D
1892,23.54481,80.07275,54,A,2023-11-08,D
1893,24.78367,77.02484,66,A,2023-11-08,D
1894,24.80691,76.98935,63,A,2023-11-08,D
1895,24.89888,77.06388,62,A,2023-11-08,D
1896,25.19446,76.18486,51,A,2023-11-08,D
1897,25.62213,78.81595,70,A,2023-11-08,D
1898,25.62124,78.82362,64,A,2023-11-08,D
1899,25.58173,78.16136,51,A,2023-11-08,D
1900,25.41979,76.62563,71,A,2023-11-08,D
1901,25.4184,76.61541,76,A,2023-11-08,D
1902,25.44477,76.60453,87,A,2023-11-08,D
1903,25.66045,78.13061,55,A,2023-11-08,D
1904,25.79533,78.81778,67,A,2023-11-08,D
1905,25.79375,78.80479,60,A,2023-11-08,D
1906,25.59801,77.07288,54,A,2023-11-08,D
1907,25.57572,76.69241,66,A,2023-11-08,D
1908,25.58897,76.72188,79,A,2023-11-08,D
1909,25.59251,76.67909,83,A,2023-11-08,D
1910,25.60577,76.70855,70,A,2023-11-08,D
1911,25.60299,76.68791,84,A,2023-11-08,D
1912,25.98139,79.52395,63,A,2023-11-08,D
1913,25.61543,76.57426,75,A,2023-11-08,D
1914,25.98781,79.53107,56,A,2023-11-08,D
1915,25.89681,78.7377,53,A,2023-11-08,D
1916,25.62449,76.57275,85,A,2023-11-08,D
1917,25.84778,78.16254,82,A,2023-11-08,D
1918,25.64122,76.55949,76,A,2023-11-08,D
1919,25.63984,76.54926,77,A,2023-11-08,D
1920,25.65028,76.55799,96,A,2023-11-08,D
1921,25.6489,76.54775,86,A,2023-11-08,D
1922,25.84361,77.96992,66,A,2023-11-08,D
1923,25.66072,76.56672,53,A,2023-11-08,D
1924,25.65933,76.55648,68,A,2023-11-08,D
1925,25.98373,79.03396,60,A,2023-11-08,D
1926,25.85621,77.99192,51,A,2023-11-08,D
1927,25.68301,76.59447,67,A,2023-11-08,D
1928,25.68371,76.53149,65,A,2023-11-08,D
1929,25.93073,78.34779,51,A,2023-11-08,D
1930,26.02129,79.11966,71,A,2023-11-08,D
1931,26.04608,79.0606,62,A,2023-11-08,D
1932,25.73256,76.55943,66,A,2023-11-08,D
1933,25.73118,76.54918,74,A,2023-11-08,D
1934,26.01413,78.70157,83,A,2023-11-08,D
1935,25.78273,76.65638,100,A,2023-11-08,D
1936,25.78134,76.64604,95,A,2023-11-08,D
1937,25.79183,76.65488,83,A,2023-11-08,D
1938,25.79043,76.64455,89,A,2023-11-08,D
1939,25.81495,76.75714,72,A,2023-11-08,D
1940,25.8047,76.61454,70,A,2023-11-08,D
1941,25.80332,76.60423,53,A,2023-11-08,D
1942,25.82976,76.66322,76,A,2023-11-08,D
1943,25.85567,76.64835,58,A,2023-11-08,D
1944,26.18874,79.13068,65,A,2023-11-08,D
1945,25.93912,76.79935,71,A,2023-11-08,D
1946,26.45037,78.34615,56,A,2023-11-08,D
1947,26.50823,78.40875,51,A,2023-11-08,D
1948,26.67269,71.54273,57,A,2023-11-08,D
1949,26.67063,71.53045,66,A,2023-11-08,D
1950,26.86015,71.99062,83,A,2023-11-08,D
1951,26.83121,71.81448,61,A,2023-11-08,D
1952,26.87608,72.06564,74,A,2023-11-08,D
1953,26.87415,72.05413,71,A,2023-11-08,D
1954,26.86443,71.9963,68,A,2023-11-08,D
1955,26.86247,71.98469,60,A,2023-11-08,D
1956,26.88557,72.06366,85,A,2023-11-08,D
1957,26.88365,72.05214,78,A,2023-11-08,D
1958,26.89507,72.06168,56,A,2023-11-08,D
1959,26.90265,72.04817,62,A,2023-11-08,D
1960,27.17039,71.86488,72,A,2023-11-08,D
1961,27.16844,71.85316,92,A,2023-11-08,D
1962,27.16648,71.84142,78,A,2023-11-08,D
1963,27.16257,71.8179,82,A,2023-11-08,D
1964,27.17018,71.80408,75,A,2023-11-08,D
1965,27.18753,71.84903,72,A,2023-11-08,D
1966,27.17975,71.80199,69,A,2023-11-08,D
1967,27.00524,70.2462,53,A,2023-11-08,D
1968,28.78852,79.2873,63,A,2023-11-08,D
1969,28.93881,79.39827,67,A,2023-11-08,D
1970,28.92133,76.40597,56,A,2023-11-08,D
1971,29.54387,77.1702,52,A,2023-11-08,D
1972,29.48683,76.59538,62,A,2023-11-08,D
1973,29.4854,76.58394,71,A,2023-11-08,D
1974,29.47901,76.45738,69,A,2023-11-08,D
1975,29.50218,76.07308,63,A,2023-11-08,D
1976,29.51631,76.03712,68,A,2023-11-08,D
1977,29.51489,76.02621,58,A,2023-11-08,D
1978,29.57824,76.29727,78,A,2023-11-08,D
1979,29.60602,76.16093,57,A,2023-11-08,D
1980,29.6046,76.14988,74,A,2023-11-08,D
1981,29.3492,73.96191,79,A,2023-11-08,D
1982,29.65189,76.00697,60,A,2023-11-08,D
1983,29.50761,74.94217,68,A,2023-11-08,D
1984,29.63662,75.82098,67,A,2023-11-08,D
1985,29.66158,75.9384,74,A,2023-11-08,D
1986,29.66915,75.9426,82,A,2023-11-08,D
1987,29.66774,75.93172,75,A,2023-11-08,D
1988,29.63816,75.70526,65,A,2023-11-08,D
1989,29.73871,76.33793,60,A,2023-11-08,D
1990,29.73068,76.05499,68,A,2023-11-08,D
1991,29.74962,75.98443,70,A,2023-11-08,D
1992,29.74818,75.9735,72,A,2023-11-08,D
1993,29.49365,74.13617,73,A,2023-11-08,D
1994,29.49218,74.12606,64,A,2023-11-08,D
1995,29.77909,76.13694,92,A,2023-11-08,D
1996,29.77763,76.12587,94,A,2023-11-08,D
1997,29.75157,75.92828,84,A,2023-11-08,D
1998,29.7687,75.99683,85,A,2023-11-08,D
1999,29.59051,74.67336,58,A,2023-11-08,D
2000,29.56178,74.47004,78,A,2023-11-08,D
2001,29.78923,76.08326,59,A,2023-11-08,D
2002,29.78072,76.01719,52,A,2023-11-08,D
2003,29.70684,75.31817,61,A,2023-11-08,D
2004,29.82977,76.17831,66,A,2023-11-08,D
2005,29.80686,76.00143,63,A,2023-11-08,D
2006,29.78689,75.84875,70,A,2023-11-08,D
2007,29.81605,75.99984,83,A,2023-11-08,D
2008,29.7305,75.35686,68,A,2023-11-08,D
2009,29.72908,75.34636,74,A,2023-11-08,D
2010,29.98314,77.1678,65,A,2023-11-08,D
2011,29.79423,75.69299,78,A,2023-11-08,D
2012,29.79758,75.64855,64,A,2023-11-08,D
2013,29.88626,76.24863,58,A,2023-11-08,D
2014,29.83545,75.86246,73,A,2023-11-08,D
2015,29.83257,75.84075,85,A,2023-11-08,D
2016,29.89263,76.25336,61,A,2023-11-08,D
2017,29.85789,75.90856,69,A,2023-11-08,D
2018,29.83808,75.75665,65,A,2023-11-08,D
2019,29.89692,76.13837,85,A,2023-11-08,D
2020,29.84779,75.68885,67,A,2023-11-08,D
2021,29.88537,75.90377,81,A,2023-11-08,D
2022,29.91603,76.06701,79,A,2023-11-08,D
2023,29.9146,76.05595,54,A,2023-11-08,D
2024,29.83748,75.47237,61,A,2023-11-08,D
2025,29.83606,75.46179,63,A,2023-11-08,D
2026,29.87935,75.7163,62,A,2023-11-08,D
2027,29.87792,75.70554,54,A,2023-11-08,D
2028,29.91861,75.94272,83,A,2023-11-08,D
2029,29.91717,75.93177,54,A,2023-11-08,D
2030,29.91574,75.92083,64,A,2023-11-08,D
2031,29.86269,75.52219,67,A,2023-11-08,D
2032,29.81127,75.14392,64,A,2023-11-08,D
2033,29.9495,76.10659,69,A,2023-11-08,D
2034,29.93935,76.02909,93,A,2023-11-08,D
2035,29.93212,75.97404,78,A,2023-11-08,D
2036,29.93068,75.96306,53,A,2023-11-08,D
2037,29.92058,75.88647,55,A,2023-11-08,D
2038,29.91914,75.87556,74,A,2023-11-08,D
2039,29.91049,75.81033,78,A,2023-11-08,D
2040,29.94566,76.00544,83,A,2023-11-08,D
2041,29.92396,75.84131,58,A,2023-11-08,D
2042,29.87074,75.44475,67,A,2023-11-08,D
2043,29.96669,76.10827,80,A,2023-11-08,D
2044,29.93272,75.84418,62,A,2023-11-08,D
2045,29.91154,75.68187,61,A,2023-11-08,D
2046,29.92488,75.71257,77,A,2023-11-08,D
2047,29.99089,76.14967,72,A,2023-11-08,D
2048,29.98946,76.1385,74,A,2023-11-08,D
2049,29.97947,76.06066,66,A,2023-11-08,D
2050,29.96523,75.95033,71,A,2023-11-08,D
2051,29.95528,75.87369,63,A,2023-11-08,D
2052,29.95162,75.77422,73,A,2023-11-08,D
2053,29.94878,75.75256,76,A,2023-11-08,D
2054,29.91894,75.5272,60,A,2023-11-08,D
2055,29.90475,75.42107,55,A,2023-11-08,D
2056,29.86784,75.14819,55,A,2023-11-08,D
2057,29.3028,71.42759,65,A,2023-11-08,D
2058,29.99792,76.05747,54,A,2023-11-08,D
2059,29.99648,76.04639,64,A,2023-11-08,D
2060,29.98789,75.98013,69,A,2023-11-08,D
2061,29.95077,75.69697,96,A,2023-11-08,D
2062,29.98132,75.85798,51,A,2023-11-08,D
2063,29.97989,75.84707,81,A,2023-11-08,D
2064,29.95701,75.67382,70,A,2023-11-08,D
2065,29.95559,75.66307,73,A,2023-11-08,D
2066,29.95131,75.63085,69,A,2023-11-08,D
2067,29.94988,75.62012,73,A,2023-11-08,D
2068,29.98473,75.81281,66,A,2023-11-08,D
2069,29.98525,75.74614,87,A,2023-11-08,D
2070,29.95371,75.51009,52,A,2023-11-08,D
2071,29.95228,75.49945,58,A,2023-11-08,D
2072,30.03627,76.06219,90,A,2023-11-08,D
2073,29.95559,75.45535,84,A,2023-11-08,D
2074,29.95273,75.43414,67,A,2023-11-08,D
2075,30.01071,75.79714,69,A,2023-11-08,D
2076,30.03959,75.96542,61,A,2023-11-08,D
2077,29.98732,75.56396,67,A,2023-11-08,D
2078,29.95346,75.30939,71,A,2023-11-08,D
2079,30.0346,75.8541,60,A,2023-11-08,D
2080,30.02185,75.75615,83,A,2023-11-08,D
2081,29.95114,75.22376,57,A,2023-11-08,D
2082,29.94547,75.18191,70,A,2023-11-08,D
2083,30.06368,76.00639,70,A,2023-11-08,D
2084,30.06083,75.98428,85,A,2023-11-08,D
2085,30.05941,75.97325,80,A,2023-11-08,D
2086,30.01821,75.6573,73,A,2023-11-08,D
2087,29.99837,75.50735,59,A,2023-11-08,D
2088,29.98845,75.43293,81,A,2023-11-08,D
2089,29.98704,75.42233,77,A,2023-11-08,D
2090,30.11018,76.29613,61,A,2023-11-08,D
2091,30.07718,76.03802,73,A,2023-11-08,D
2092,30.05862,75.89467,63,A,2023-11-08,D
2093,30.11951,76.29454,87,A,2023-11-08,D
2094,30.11806,76.2832,72,A,2023-11-08,D
2095,30.08354,76.01427,98,A,2023-11-08,D
2096,30.08211,76.0032,92,A,2023-11-08,D
2097,30.05779,75.81655,77,A,2023-11-08,D
2098,30.05636,75.80566,74,A,2023-11-08,D
2099,30.0478,75.74049,76,A,2023-11-08,D
2100,30.03213,75.62182,51,A,2023-11-08,D
2101,30.01078,75.46155,70,A,2023-11-08,D
2102,30.00936,75.45092,80,A,2023-11-08,D
2103,30.16673,76.59255,62,A,2023-11-08,D
2104,30.13899,76.37276,56,A,2023-11-08,D
2105,30.05692,75.73888,64,A,2023-11-08,D
2106,30.04407,75.64171,80,A,2023-11-08,D
2107,30.03265,75.55589,66,A,2023-11-08,D
2108,30.0013,75.32233,77,A,2023-11-08,D
2109,29.9842,75.1963,81,A,2023-11-08,D
2110,29.96281,75.03991,74,A,2023-11-08,D
2111,29.94138,74.88464,68,A,2023-11-08,D
2112,30.04601,75.5864,56,A,2023-11-08,D
2113,30.026,75.43707,78,A,2023-11-08,D
2114,30.02458,75.42645,53,A,2023-11-08,D
2115,30.09819,75.91021,65,A,2023-11-08,D
2116,30.0766,75.74651,84,A,2023-11-08,D
2117,30.06943,75.69239,83,A,2023-11-08,D
2118,30.06369,75.64925,67,A,2023-11-08,D
2119,30.06225,75.63849,55,A,2023-11-08,D
2120,30.05652,75.59551,71,A,2023-11-08,D
2121,30.11171,75.9416,81,A,2023-11-08,D
2122,30.08861,75.76661,69,A,2023-11-08,D
2123,30.02401,75.28586,60,A,2023-11-08,D
2124,30.01255,75.20187,51,A,2023-11-08,D
2125,29.9882,75.0246,56,A,2023-11-08,D
2126,29.92783,74.59218,69,A,2023-11-08,D
2127,29.92639,74.58195,56,A,2023-11-08,D
2128,30.14418,76.11757,72,A,2023-11-08,D
2129,30.0287,75.25269,59,A,2023-11-08,D
2130,30.02726,75.24219,73,A,2023-11-08,D
2131,30.15199,76.12098,57,A,2023-11-08,D
2132,30.13496,75.98736,51,A,2023-11-08,D
2133,30.13354,75.9763,76,A,2023-11-08,D
2134,30.07697,75.54135,66,A,2023-11-08,D
2135,29.99347,74.92133,61,A,2023-11-08,D
2136,30.20424,76.46075,68,A,2023-11-08,D
2137,30.2028,76.44921,53,A,2023-11-08,D
2138,30.08603,75.53974,82,A,2023-11-08,D
2139,30.04971,75.19922,52,A,2023-11-08,D
2140,30.04403,75.15732,54,A,2023-11-08,D
2141,30.02839,75.04254,55,A,2023-11-08,D
2142,29.99593,74.74104,74,A,2023-11-08,D
2143,30.21358,76.30671,58,A,2023-11-08,D
2144,30.20346,76.22718,61,A,2023-11-08,D
2145,30.17898,76.03645,64,A,2023-11-08,D
2146,30.11323,75.53489,87,A,2023-11-08,D
2147,30.15231,75.75986,62,A,2023-11-08,D
2148,30.1423,75.68392,91,A,2023-11-08,D
2149,30.14087,75.67311,71,A,2023-11-08,D
2150,30.13515,75.62994,61,A,2023-11-08,D
2151,30.17007,75.82371,54,A,2023-11-08,D
2152,30.16863,75.81277,55,A,2023-11-08,D
2153,30.09276,75.2452,64,A,2023-11-08,D
2154,30.22119,76.14346,56,A,2023-11-08,D
2155,30.20958,76.05393,87,A,2023-11-08,D
2156,30.19944,75.97615,59,A,2023-11-08,D
2157,30.1951,75.94299,51,A,2023-11-08,D
2158,30.18355,75.85496,69,A,2023-11-08,D
2159,30.15334,75.62671,62,A,2023-11-08,D
2160,30.09603,75.20155,54,A,2023-11-08,D
2161,30.086,75.12822,75,A,2023-11-08,D
2162,30.08457,75.11777,85,A,2023-11-08,D
2163,30.24948,76.28896,66,A,2023-11-08,D
2164,30.17395,75.71159,66,A,2023-11-08,D
2165,30.16675,75.65747,77,A,2023-11-08,D
2166,30.13082,75.38985,78,A,2023-11-08,D
2167,30.12938,75.37924,65,A,2023-11-08,D
2168,30.10214,75.17893,62,A,2023-11-08,D
2169,30.0634,74.89777,53,A,2023-11-08,D
2170,30.06196,74.88743,64,A,2023-11-08,D
2171,28.84477,67.5765,66,A,2023-11-08,D
2172,28.84083,67.55634,73,A,2023-11-08,D
2173,30.2544,76.25324,63,A,2023-11-08,D
2174,30.23974,76.14027,95,A,2023-11-08,D
2175,30.12835,75.30355,68,A,2023-11-08,D
2176,30.12404,75.2719,63,A,2023-11-08,D
2177,30.1025,75.11449,81,A,2023-11-08,D
2178,30.01606,74.49535,66,A,2023-11-08,D
2179,30.11175,75.11781,78,A,2023-11-08,D
2180,30.11033,75.10736,64,A,2023-11-08,D
2181,30.05344,74.69305,67,A,2023-11-08,D
2182,28.83095,67.55401,74,A,2023-11-08,D
2183,30.26407,76.21111,84,A,2023-11-08,D
2184,30.23554,75.98685,73,A,2023-11-08,D
2185,30.1802,75.56114,74,A,2023-11-08,D
2186,30.17596,75.52895,59,A,2023-11-08,D
2187,30.17454,75.51823,69,A,2023-11-08,D
2188,30.16888,75.47544,55,A,2023-11-08,D
2189,30.13631,75.2316,59,A,2023-11-08,D
2190,30.07948,74.81495,67,A,2023-11-08,D
2191,30.03361,74.48648,73,A,2023-11-08,D
2192,30.22481,75.8308,53,A,2023-11-08,D
2193,30.19922,75.63494,56,A,2023-11-08,D
2194,30.1978,75.62415,73,A,2023-11-08,D
2195,30.16942,75.40985,83,A,2023-11-08,D
2196,30.168,75.39922,85,A,2023-11-08,D
2197,30.12115,75.05186,63,A,2023-11-08,D
2198,30.24254,75.89514,76,A,2023-11-08,D
2199,30.22399,75.75268,89,A,2023-11-08,D
2200,30.21117,75.65495,87,A,2023-11-08,D
2201,30.2069,75.62253,55,A,2023-11-08,D
2202,30.08727,74.73948,91,A,2023-11-08,D
2203,30.08584,74.72919,67,A,2023-11-08,D
2204,30.27469,76.07121,90,A,2023-11-08,D
2205,30.26894,76.02654,81,A,2023-11-08,D
2206,30.26751,76.0154,71,A,2023-11-08,D
2207,30.20316,75.52409,79,A,2023-11-08,D
2208,30.18037,75.35349,63,A,2023-11-08,D
2209,30.17894,75.34289,82,A,2023-11-08,D
2210,30.17467,75.31111,63,A,2023-11-08,D
2211,30.16328,75.2267,66,A,2023-11-08,D
2212,30.13477,75.01732,80,A,2023-11-08,D
2213,30.08181,74.63503,78,A,2023-11-08,D
2214,30.27818,76.02495,85,A,2023-11-08,D
2215,30.27674,76.0138,78,A,2023-11-08,D
2216,30.2753,76.00268,84,A,2023-11-08,D
2217,30.158,75.12009,85,A,2023-11-08,D
2218,30.15657,75.10962,79,A,2023-11-08,D
2219,29.82206,72.81149,63,A,2023-11-08,D
2220,30.2932,76.06802,76,A,2023-11-08,D
2221,30.27731,75.94558,86,A,2023-11-08,D
2222,30.27587,75.93451,89,A,2023-11-08,D
2223,30.22559,75.55305,74,A,2023-11-08,D
2224,30.21128,75.44598,54,A,2023-11-08,D
2225,30.20985,75.43531,68,A,2023-11-08,D
2226,30.1884,75.27615,77,A,2023-11-08,D
2227,30.17268,75.16037,71,A,2023-11-08,D
2228,30.17125,75.14988,60,A,2023-11-08,D
2229,30.16696,75.11845,83,A,2023-11-08,D
2230,30.16553,75.10798,81,A,2023-11-08,D
2231,30.23898,75.58372,67,A,2023-11-08,D
2232,30.22463,75.47639,55,A,2023-11-08,D
2233,30.21316,75.39109,66,A,2023-11-08,D
2234,29.85764,72.92258,59,A,2023-11-08,D
2235,29.6607,71.67804,54,A,2023-11-08,D
2236,30.34094,76.29097,92,A,2023-11-08,D
2237,30.33948,76.27955,73,A,2023-11-08,D
2238,30.31026,76.05364,65,A,2023-11-08,D
2239,30.29283,75.92023,88,A,2023-11-08,D
2240,30.26391,75.7011,77,A,2023-11-08,D
2241,30.26247,75.69024,93,A,2023-11-08,D
2242,30.25671,75.64688,76,A,2023-11-08,D
2243,30.20211,75.24124,74,A,2023-11-08,D
2244,30.20067,75.2307,69,A,2023-11-08,D
2245,30.13751,74.77239,69,A,2023-11-08,D
2246,30.13607,74.76208,59,A,2023-11-08,D
2247,30.28461,75.7867,82,A,2023-11-08,D
2248,30.28317,75.77576,89,A,2023-11-08,D
2249,30.28027,75.75392,60,A,2023-11-08,D
2250,30.23986,75.45178,63,A,2023-11-08,D
2251,30.15936,74.86372,60,A,2023-11-08,D
2252,30.07253,74.2486,69,A,2023-11-08,D
2253,30.07107,74.23843,70,A,2023-11-08,D
2254,30.34165,76.16814,68,A,2023-11-08,D
2255,30.34022,76.15683,80,A,2023-11-08,D
2256,30.31603,75.96635,77,A,2023-11-08,D
2257,30.29192,75.77888,56,A,2023-11-08,D
2258,30.26643,75.58333,80,A,2023-11-08,D
2259,30.22824,75.29487,86,A,2023-11-08,D
2260,30.22683,75.28429,61,A,2023-11-08,D
2261,30.22116,75.24201,51,A,2023-11-08,D
2262,30.20842,75.14727,83,A,2023-11-08,D
2263,30.207,75.13677,87,A,2023-11-08,D
2264,30.12861,74.56695,87,A,2023-11-08,D
2265,30.12717,74.55669,60,A,2023-11-08,D
2266,30.28971,75.69,67,A,2023-11-08,D
2267,30.25993,75.46353,80,A,2023-11-08,D
2268,30.25851,75.45283,76,A,2023-11-08,D
2269,30.23725,75.29324,79,A,2023-11-08,D
2270,30.22449,75.1982,59,A,2023-11-08,D
2271,30.22307,75.18768,91,A,2023-11-08,D
2272,30.12741,74.49356,71,A,2023-11-08,D
2273,30.11875,74.4322,61,A,2023-11-08,D
2274,29.69564,71.67554,55,A,2023-11-08,D
2275,30.3876,76.38206,61,A,2023-11-08,D
2276,30.34448,76.04119,74,A,2023-11-08,D
2277,30.34305,76.03001,81,A,2023-11-08,D
2278,30.28888,75.6125,74,A,2023-11-08,D
2279,30.21783,75.08109,81,A,2023-11-08,D
2280,30.14924,74.58411,68,A,2023-11-08,D
2281,30.28943,75.54614,73,A,2023-11-08,D
2282,30.28801,75.53539,60,A,2023-11-08,D
2283,30.15667,74.57217,60,A,2023-11-08,D
2284,29.93187,73.04005,55,A,2023-11-08,D
2285,30.29423,75.51227,83,A,2023-11-08,D
2286,30.2928,75.50153,83,A,2023-11-08,D
2287,30.28852,75.46936,65,A,2023-11-08,D
2288,30.2871,75.45866,78,A,2023-11-08,D
2289,30.26,75.2566,67,A,2023-11-08,D
2290,30.25858,75.24603,84,A,2023-11-08,D
2291,30.14389,74.41692,68,A,2023-11-08,D
2292,30.14244,74.40671,54,A,2023-11-08,D
2293,30.41139,76.3427,67,A,2023-11-08,D
2294,30.37512,76.0588,79,A,2023-11-08,D
2295,30.34343,75.81469,75,A,2023-11-08,D
2296,30.34055,75.79274,77,A,2023-11-08,D
2297,30.31761,75.61845,80,A,2023-11-08,D
2298,30.31618,75.60764,65,A,2023-11-08,D
2299,30.31475,75.59683,70,A,2023-11-08,D
2300,30.31332,75.58603,81,A,2023-11-08,D
2301,30.27901,75.32912,64,A,2023-11-08,D
2302,30.20893,74.81604,74,A,2023-11-08,D
2303,30.18307,74.63044,78,A,2023-11-08,D
2304,30.41638,76.30663,71,A,2023-11-08,D
2305,30.33533,75.68193,74,A,2023-11-08,D
2306,30.3339,75.67107,74,A,2023-11-08,D
2307,30.31381,75.51977,57,A,2023-11-08,D
2308,30.18763,74.59794,76,A,2023-11-08,D
2309,30.1529,74.35226,80,A,2023-11-08,D
2310,30.15144,74.34206,62,A,2023-11-08,D
2311,30.14999,74.33185,63,A,2023-11-08,D
2312,30.40382,76.13435,88,A,2023-11-08,D
2313,30.34014,75.64774,74,A,2023-11-08,D
2314,30.31714,75.47521,63,A,2023-11-08,D
2315,30.30565,75.38969,54,A,2023-11-08,D
2316,30.38833,75.94241,61,A,2023-11-08,D
2317,30.38253,75.89806,72,A,2023-11-08,D
2318,30.37383,75.83186,89,A,2023-11-08,D
2319,30.37238,75.82086,73,A,2023-11-08,D
2320,30.33628,75.54881,62,A,2023-11-08,D
2321,30.16041,74.27745,65,A,2023-11-08,D
2322,30.15895,74.26725,69,A,2023-11-08,D
2323,30.41946,76.1086,85,A,2023-11-08,D
2324,30.40922,76.02999,55,A,2023-11-08,D
2325,30.40338,75.98531,62,A,2023-11-08,D
2326,30.3772,75.7863,59,A,2023-11-08,D
2327,30.37575,75.77534,93,A,2023-11-08,D
2328,30.36995,75.73158,53,A,2023-11-08,D
2329,30.3685,75.72066,81,A,2023-11-08,D
2330,30.27912,75.05911,78,A,2023-11-08,D
2331,30.27768,75.04865,93,A,2023-11-08,D
2332,30.42447,76.10201,70,A,2023-11-08,D
2333,30.37617,75.72472,67,A,2023-11-08,D
2334,30.37476,75.71381,66,A,2023-11-08,D
2335,30.35777,75.58343,54,A,2023-11-08,D
2336,30.33513,75.41144,59,A,2023-11-08,D
2337,30.28839,75.06245,53,A,2023-11-08,D
2338,30.46387,76.33987,77,A,2023-11-08,D
2339,30.37822,75.66859,86,A,2023-11-08,D
2340,30.3768,75.65771,88,A,2023-11-08,D
2341,30.33425,75.33517,62,A,2023-11-08,D
2342,30.22738,74.55318,64,A,2023-11-08,D
2343,30.47903,76.38452,72,A,2023-11-08,D
2344,30.42728,75.97542,73,A,2023-11-08,D
2345,30.40016,75.76529,76,A,2023-11-08,D
2346,30.44943,76.07467,76,A,2023-11-08,D
2347,30.43651,75.97382,81,A,2023-11-08,D
2348,30.42075,75.85171,66,A,2023-11-08,D
2349,30.40217,75.70896,72,A,2023-11-08,D
2350,30.39789,75.67624,69,A,2023-11-08,D
2351,30.33949,75.23644,86,A,2023-11-08,D
2352,30.33807,75.22588,91,A,2023-11-08,D
2353,30.33665,75.2153,86,A,2023-11-08,D
2354,30.32525,75.13098,89,A,2023-11-08,D
2355,30.30672,74.99476,68,A,2023-11-08,D
2356,30.29531,74.91138,65,A,2023-11-08,D
2357,30.24945,74.58064,57,A,2023-11-08,D
2358,30.46737,76.14081,82,A,2023-11-08,D
2359,30.45871,76.07307,81,A,2023-11-08,D
2360,30.44143,75.93879,73,A,2023-11-08,D
2361,30.43999,75.92767,61,A,2023-11-08,D
2362,30.39987,75.62028,84,A,2023-11-08,D
2363,30.36561,75.36223,76,A,2023-11-08,D
2364,30.36419,75.35158,56,A,2023-11-08,D
2365,30.28706,74.78519,75,A,2023-11-08,D
2366,30.26409,74.62009,62,A,2023-11-08,D
2367,30.43769,75.83746,65,A,2023-11-08,D
2368,30.4305,75.7824,66,A,2023-11-08,D
2369,30.38751,75.45685,67,A,2023-11-08,D
2370,30.38037,75.40331,93,A,2023-11-08,D
2371,30.37893,75.39262,77,A,2023-11-08,D
2372,30.33606,75.07519,63,A,2023-11-08,D
2373,30.35505,75.14711,76,A,2023-11-08,D
2374,30.35973,75.11391,55,A,2023-11-08,D
2375,30.34108,74.97772,52,A,2023-11-08,D
2376,30.33965,74.96728,59,A,2023-11-08,D
2377,30.28641,74.58421,84,A,2023-11-08,D
2378,30.28497,74.57393,68,A,2023-11-08,D
2379,30.13009,73.50246,69,A,2023-11-08,D
2380,30.40607,75.38773,63,A,2023-11-08,D
2381,30.29818,74.60311,70,A,2023-11-08,D
2382,30.29674,74.59282,79,A,2023-11-08,D
2383,30.55373,76.44315,74,A,2023-11-08,D
2384,30.46571,75.76498,59,A,2023-11-08,D
2385,30.4382,75.55804,61,A,2023-11-08,D
2386,30.42665,75.47182,61,A,2023-11-08,D
2387,30.41944,75.41819,76,A,2023-11-08,D
2388,30.34458,74.87025,65,A,2023-11-08,D
2389,30.3244,74.72517,73,A,2023-11-08,D
2390,30.27808,74.39622,74,A,2023-11-08,D
2391,30.27663,74.38598,65,A,2023-11-08,D
2392,30.22986,74.05941,70,A,2023-11-08,D
2393,30.22544,74.02885,70,A,2023-11-08,D
2394,30.56003,76.44732,81,A,2023-11-08,D
2395,30.55859,76.43564,57,A,2023-11-08,D
2396,30.46158,75.6696,82,A,2023-11-08,D
2397,30.42758,75.41021,89,A,2023-11-08,D
2398,30.42616,75.39951,67,A,2023-11-08,D
2399,30.41624,75.32475,74,A,2023-11-08,D
2400,30.40349,75.22913,71,A,2023-11-08,D
2401,30.37085,74.98711,54,A,2023-11-08,D
2402,30.30797,74.53133,63,A,2023-11-08,D
2403,30.48066,75.74456,69,A,2023-11-08,D
2404,30.41676,75.25931,57,A,2023-11-08,D
2405,30.40824,75.19575,59,A,2023-11-08,D
